disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
4447,OH,Montgomery (County),TROTWOOD,45406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5fc9a765-0fc1-4cfb-bd83-12a40e05fa76
4447,OH,Montgomery (County),TROTWOOD,45415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f1c07ace-50d6-4bfb-9450-0b855499cb32
4447,OH,Montgomery (County),TROTWOOD,45416,10,291.04,5,2910.43,2,3,0,0,0,1,1791.34,1791.34,0,0,1,0,0,0,f1c9c6b7-4ffb-4058-a410-6842020d742d
4447,OH,Montgomery (County),TROTWOOD,45426,280,2674.33,110,748812.92,10,90,4,0,6,25,62328.38,36716.89,23638,1372.55,21,3,1,0,c663533f-76ac-49e1-afbe-ba9b0d0ea32c
4447,OH,Muskingum (County),BLUE ROCK,43720,2,35.23,1,70.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85f0ad23-4337-48c9-850b-e3d41ab0fc6e
4447,OH,Muskingum (County),ROSEVILLE,43777,39,337.88,23,13177.32,3,20,0,0,0,6,9907.42,7155.41,2228,524.01,6,0,0,0,d08d9ad1-d508-4356-bfef-ca1ff5d4ad4a
4447,OH,Muskingum (County),ZANESVILLE,43701,4,165.5,1,662,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4de9be9f-94d1-4eca-8c87-600437a560e8
4447,OH,Perry (County),CROOKSVILLE,43731,1,217.98,1,217.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,de13ffd9-fc11-4ab3-8a9b-eb2acc8e20dc
4447,OH,Perry (County),NEW LEXINGTON,43764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b6199413-cda4-4747-98d7-6ec09c212eb2
4447,OH,Perry (County),NEW STRAITSVILLE,43766,2,1181.37,1,2362.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ecd66c82-505d-4923-8add-12ae7754144a
4447,OH,Perry (County),ROSEVILLE,43777,19,521.87,12,9915.54,2,10,0,0,0,0,0,0,0,0,0,0,0,0,d401e067-c37a-4de8-8907-4fb43107ad9a
4447,OH,Perry (County),THORNVILLE,43076,1,1984.08,1,1984.08,0,1,0,0,0,1,1209.19,1209.19,0,0,1,0,0,0,96cd398c-12b3-4d57-9d36-6fe93b1756bb
4447,OH,Pickaway (County),ASHVILLE,43103,1,2104.48,1,2104.48,0,1,0,0,0,1,2104.48,2104.48,0,0,1,0,0,0,054d09ec-4ea4-4122-89c6-015b3516d767
4447,OH,Pickaway (County),CIRCLEVILLE,43113,19,351.51,4,6678.74,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1785f648-b031-4a97-9848-1abdccfa62ee
4447,OH,Pickaway (County),KINGSTON,45644,6,5696.33,2,34178,0,1,0,0,1,1,1914,0,1914,0,1,0,0,0,307317ea-a8b1-45ca-9132-46bc54264560
4447,OH,Pickaway (County),LAURELVILLE,43135,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d4f4f31a-747b-4254-bcf8-26319f866f08
4447,OH,Pickaway (County),MOUNT STERLING,43143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634255a8-eb5c-4714-8611-53a753985784
4447,OH,Pickaway (County),ORIENT,43146,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3893b836-ff2f-4654-ae32-99198806588f
4447,OH,Pickaway (County),WILLIAMSPORT,43164,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39bfa247-7fe2-4f1d-b22e-f8288fb96f48
4476,TN,Davidson (County),ANTIOCH,37011,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,47b2e8df-0b53-407e-a337-5be0c137c002
4476,TN,Davidson (County),ANTIOCH,37013,21,772.6,8,16224.51,6,1,1,0,0,1,2027.79,0,1914,113.79,1,0,0,0,9e942e36-598b-4379-b4ca-f2948581b7c3
4476,TN,Davidson (County),BRENTWOOD,37027,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d4418d41-33c1-4d3a-bd5e-dd604f902b44
4476,TN,Davidson (County),FAIRVIEW,37062,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,f1c10cf0-65dd-4254-9a97-64b19e873e2c
4476,TN,Davidson (County),GOODLETTSVILLE,37072,5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0b2fa57a-a481-495f-b042-49eb842f82e9
4476,TN,Davidson (County),HERMITAGE,37076,136,477.1,26,64885.46,8,17,1,0,0,7,22718.98,18710.99,3828,179.99,5,1,1,0,34e29b39-e673-44d4-a666-4bb463e7c226
4476,TN,Davidson (County),HURRICANE MILLS,37078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ab292a92-4c88-497e-a10a-75faad8fceb5
4476,TN,Davidson (County),JOELTON,37080,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,82bbc46d-cda2-4055-a406-c57fae75ed74
4476,TN,Davidson (County),MADISON,37115,22,1445.49,10,31800.86,4,5,1,0,0,1,2205.95,1480.95,0,725,1,0,0,0,3ed75068-1b1a-4d04-8d52-3f2bc4bada8e
4476,TN,Davidson (County),MARYVILLE,37801,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c70a7ab9-9c06-4b62-b782-7283512e1ed4
4476,TN,Davidson (County),NASHVILLE,37201,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c03fa0cc-f8b1-4685-a61f-21d1b9e5a4db
4476,TN,Davidson (County),NASHVILLE,37203,5,4394.19,4,21970.97,1,2,1,0,0,1,1429.44,1429.44,0,0,1,0,0,0,1d0c53be-1b9f-4bc7-873f-379094889cbb
4476,TN,Davidson (County),NASHVILLE,37204,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6315566f-b5a5-4d98-92a9-ee0858d30ee9
4476,TN,Davidson (County),NASHVILLE,37205,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7b7c11e8-d9e8-4951-bddf-45dae2e0516a
4476,TN,Davidson (County),NASHVILLE,37206,346,2140.37,72,740567.57,22,33,13,2,2,13,101327.39,87077.04,10982,3268.35,6,2,5,1,d9cd2c22-7a25-4826-8245-91d10e85cd4a
4476,TN,Davidson (County),NASHVILLE,37207,46,1748.96,25,80452.02,10,13,2,0,0,11,63275.57,51057.2,10982,1236.37,4,4,3,0,883a9a3f-d51c-4795-b62d-ca65650fabe3
4476,TN,Davidson (County),NASHVILLE,37208,351,1466.78,96,514838.94,25,61,8,0,2,30,267777.69,194855.04,57708,15019.95,11,7,12,1,bca946ab-580f-4668-ac51-692b7935d236
4476,TN,Davidson (County),NASHVILLE,37209,15,1239.78,7,18596.72,4,2,1,0,0,2,9376.76,462.76,1914,7000,1,1,0,0,1027d566-fe65-47ed-b43e-c9f8274acce6
4476,TN,Davidson (County),NASHVILLE,37210,5,822.04,3,4110.22,2,1,0,0,0,1,4110.22,3842.11,0,268.11,0,1,0,0,1ec9e0f0-9bed-4f74-b4e4-c5eeab95e9b7
4476,TN,Davidson (County),NASHVILLE,37211,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,dd95882e-01bf-4ab9-8204-d9ffaecccf38
4476,TN,Davidson (County),NASHVILLE,37212,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,bc76adef-9e59-4667-bca9-163fc05dbca5
4476,TN,Davidson (County),NASHVILLE,37213,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d8b33d25-ade6-4c44-99e3-b38f07f11a83
4476,TN,Davidson (County),NASHVILLE,37214,190,675.09,24,128267.83,4,14,5,1,0,8,59144.16,34803.22,15004,9336.94,2,3,3,0,3a6fae4e-bb38-4bda-8085-f5dc3ecafe02
4476,TN,Davidson (County),NASHVILLE,37215,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,ca635193-9e7a-48ba-a098-40e51f5f54b5
